kyubey,キュゥべえ
kyuubi,キュウビ
kyuudou,弓道
la_pluma_(arknights),ラ・プルマ (アークナイツ)
la+_darknesss,ラ+ダークネス
la+_darknesss_(1st_costume),la+ダークネス（1stコスチューム）
lab_coat,白衣
lace,レース
lace_bra,レースのブラジャー
lace_choker,レースチョーカー
lace_gloves,レースの手袋
lace_panties,レースのパンティー
lace_trim,レーストリム
lace-trimmed_bra,レーストリムブラ
lace-trimmed_choker,レーストリム チョーカー
lace-trimmed_dress,レーストリムドレス
lace-trimmed_gloves,レーストリムの手袋
lace-trimmed_hairband,レーストリム ヘアバンド
lace-trimmed_legwear,レーストリムレッグウェア
lace-trimmed_panties,レーストリムパンティー
lace-trimmed_skirt,レーストリムスカート
lace-trimmed_sleeves,レーストリム袖
lace-trimmed_thighhighs,レーストリムサイハイソックス
lace-up_boots,レースアップブーツ
lactation,授乳
lactation_through_clothes,衣服を通して授乳する
ladder,はしご
ladle,柄杓
ladybug,てんとう虫
laevatein_(touhou),レーヴァテイン（東方）
laffey_(azur_lane),ラフィー（アズールレーン）
lain_paterson,レイン・パターソン
laios_thorden,ライオス・ソーデン
lake,湖
lala_satalin_deviluke,ララ・サタリン・デビルーク
lalafell,ララフェル
lambdadelta,ラムダデルタ
lamia,ラミア
lamp,ランプ
lamppost,街灯柱
lana_(pokemon),ラナ (ポケモン)
lance,ランス
lance_(pokemon),ランス（ポケモン）
lance_of_longinus_(evangelion),ロンギヌスの槍（エヴァンゲリオン）
landscape,風景
lane_line,車線
lantern,ランタン
lanyard,ストラップ
lap_pillow,膝枕
lap_pillow_invitation,膝枕招待状
lapel_pin,ラペルピン
lapels,襟
lappland_(arknights),ラップランド（アークナイツ）
lapras,ラプラス
laptop,ラップトップ
large_areolae,大きな乳輪
large_bow,大きな弓
large_breasts,大きな胸
large_ears,大きな耳
large_hands,大きな手
large_hat,大きな帽子
large_insertion,大きな挿入
large_pectorals,大きな胸筋
large_penis,大きなペニス
large_tail,大きな尾
large_testicles,大きな睾丸
large_wings,大きな翼
laser,レーザ
last_order_(toaru_majutsu_no_index),ラストオーダー（とある魔術の禁書目録）
latex,ラテックス
latex_bodysuit,ラテックスボディスーツ
latex_gloves,ラテックス手袋
latex_legwear,ラテックスレッグウェア
latias,ラティアス
latin_cross,ラテン十字
lattice,格子
laughing,笑い
laundry,ランドリー
laundry_basket,ランドリーバスケット
laura_bodewig,ラウラ・ボーデヴィッヒ
laura_la_mer,ローラ・ラ・メール
laurel_crown,月桂冠
lava,溶岩
lavinia_whateley_(fate),ラビニア・ウェイトリー（運命）
layered_bikini,レイヤードビキニ
layered_clothes,重ね着
layered_dress,レイヤードドレス
layered_kimono,重ね着物
layered_shirt,レイヤードシャツ
layered_skirt,レイヤードスカート
layered_sleeves,重ね袖
layla_(genshin_impact),レイラ (原神)
le_malin_(azur_lane),ル・マリン（アズールレーン）
le_malin_(listless_lapin)_(azur_lane),ル・マリン（無気力なラパン）（アズールレーン）
leaf,葉
leaf_(pokemon),リーフ（ポケモン）
leaf_background,葉の背景
leaf_hair_ornament,葉っぱの髪飾り
leaf_on_head,頭の上の葉っぱ
leaf_print,リーフプリント
leaf_umbrella,葉傘
leafa,リーファ
leafeon,リージョン
leaning,傾いている
leaning_back,後ろにもたれて
leaning_forward,前かがみ
leaning_on_object,物にもたれかかる
leaning_on_person,人に寄りかかる
leaning_to_the_side,横に傾いている
leash,ひも
leash_pull,リードを引く
leather,レザー
leather_belt,革ベルト
leather_boots,レザーブーツ
leather_gloves,革手袋
leather_jacket,レザージャケット
leather_pants,レザーパンツ
left-handed,左利き
left-to-right_manga,左から右へのマンガ
leg_armor,脚の鎧
leg_belt,レッグベルト
leg_between_thighs,太ももの間の脚
leg_grab,脚を掴む
leg_hair,脚の毛
leg_hold,レッグホールド
leg_lift,脚を上げる
leg_lock,レッグロック
leg_ribbon,脚のリボン
leg_tattoo,脚のタトゥー
leg_up,足を上げる
leg_warmers,レッグウォーマー
leg_wrap,レッグラップ
legband,レッグバンド
leggings,レギンス
legs,足
legs_apart,足を離して
legs_folded,足を折りたたんだ
legs_over_head,足が頭の上にある
legs_together,足を合わせて
legs_up,足を上げる
legwear_garter,レッグウェアガーター
lei_lei,レイレイ
lelouch_vi_britannia,ルルーシュ・ヴィ・ブリタニア
lemon,レモン
lemon_slice,レモンスライス
len_(tsukihime),レン（月姫）
lenna_charlotte_tycoon,レナ・シャーロット・タイクーン
lens_flare,レンズフレア
leon_(pokemon),レオン (ポケモン)
leon_s._kennedy,レオン S.ケネディ
leona_heidern,レオナ・ハイデルン
leonardo_da_vinci_(fate),レオナルド・ダ・ヴィンチ（運命）
leonardo_da_vinci_(rider)_(fate),レオナルド・ダ・ヴィンチ (ライダー) (運命)
leopard_ears,ヒョウの耳
leopard_girl,ヒョウの女の子
leopard_print,ヒョウ柄
leopard_tail,ヒョウの尻尾
leotard,レオタード
leotard_aside,レオタードは脇に
leotard_peek,レオタードのぞき見
leotard_pull,レオタードプル
leotard_under_clothes,服の下にレオタード
letter,手紙
letterboxed,レターボックス入り
letterman_jacket,レターマンジャケット
lettuce,レタス
letty_whiterock,レティ・ホワイトロック
levi_(shingeki_no_kyojin),リヴァイ (進撃の巨人)
levitation,浮遊
libeccio_(kancolle),リベッチオ（艦これ）
library,図書館
license_plate,ナンバープレート
licking,なめる
licking_another's_face,他人の顔をなめる
licking_armpit,脇の下を舐める
licking_ear,耳をなめる
licking_finger,指をなめる
licking_foot,足をなめる
licking_lips,唇をなめる
licking_nipple,乳首を舐める
licking_penis,ペニスを舐める
lifebuoy,救命浮輪
lifebuoy_ornament,救命浮輪の飾り
lifted_by_self,自分で持ち上げる
lifting_another's_clothes,他人の服を持ち上げる
lifting_person,持ち上げる人
light,ライト
light_areolae,明るい乳輪
light_blue_background,水色の背景
light_blue_hair,水色の髪
light_blush,薄赤面
light_brown_background,薄茶色の背景
light_brown_hair,薄茶色の髪
light_bulb,電球
light_censor,ライトセンサー
light_frown,軽く眉をひそめる
light_machine_gun,ライトマシンガン
light_particles,光の粒子
light_rays,光線
light_smile,軽い笑顔
light_trail,光跡
lighter,ライター
lighthouse,灯台
lightning,稲妻
lightning_bolt_hair_ornament,稲妻の髪飾り
lightning_bolt_print,稲妻プリント
lightning_bolt_symbol,稲妻のシンボル
lightning_farron,ライトニング・ファロン
lights,ライト
lightsaber,ライトセーバー
ligne_claire,リーニュ・クレール
like_and_retweet,いいねとリツイート
lilith_aensland,リリス・アーンスランド
lillian_girls'_academy_school_uniform,リリアン女学院の制服
lillie_(pokemon),リーリエ（ポケモン）
lily_(flower),ユリの花）
lily_of_the_valley,スズラン
lily_pad,リリーパッド
lily_white,リリーホワイト
lime_(fruit),ライム（果実）
limited_palette,限定パレット
limiter_(tsukumo_sana),リミッター（九十九さな）
lina_inverse,リナ・インバース
linea_alba,リネア・アルバ
linear_hatching,線形ハッチング
lineart,線画
lineup,並ぶ
ling_(arknights),リン（アークナイツ）
lingerie,ランジェリー
link,リンク
linked_piercing,リンクピアス
lio_fotia,リオ・フォーティア
lion,ライオン
lion_(kemono_friends),ライオン（けものフレンズ）
lion_boy,ライオンの男の子
lion_ears,ライオンの耳
lion_girl,ライオンの女の子
lion_tail,ライオンテール
lip_piercing,リップピアス
lipgloss,リップグロス
lips,唇
lipstick,口紅
lipstick_mark,口紅の跡
lipstick_tube,口紅のチューブ
liquid,液体
liquid_hair,液体の髪
lisa_(genshin_impact),リサ（原神）
lisbeth_(sao),リズベット（SAO）
listening_to_music,音楽を聴く
litten,点灯した
little_boy_admiral_(kancolle),少年提督 (艦これ)
little_busters!_school_uniform,リトルバスターズ！学生服
little_red_riding_hood_(grimm),赤ずきんちゃん（グリム）
little_red_riding_hood_(grimm)_(cosplay),赤ずきんちゃん（グリム）（コスプレ）
littorio_(kancolle),リットリオ（艦これ）
litwick,リトウィック
livestream,ライブストリーム
living_clothes,生活着
lizard,トカゲ
lizard_tail,トカゲの尻尾
lize_helesta,リゼ・ヘルスタ
load_bearing_vest,耐荷重ベスト
loaded_interior,ロードされたインテリア
loafers,ローファー
lock,ロック
locked_arms,ロックされた腕
locker,ロッカー
locker_room,ロッカールーム
log,ログ
logo,ロゴ
logo_parody,ロゴのパロディ
loincloth,ふんどし
loli,ロリ
lolidom,ロリダム
lolita_fashion,ロリータファッション
lolita_hairband,ロリータヘアバンド
lollipop,ロリポップ
long_bangs,長い前髪
long_beard,長いひげ
long_braid,長い三つ編み
long_coat,ロングコート
long_dress,ロングドレス
long_earlobes,長い耳たぶ
long_eyelashes,長いまつ毛
long_fingernails,長い爪
long_hair,長い髪
long_legs,長い脚
long_neck,長い首
long_nose,長い鼻
long_pointy_ears,長くとがった耳
long_ribbon,長いリボン
long_shirt,ロングシャツ
long_sideburns,長いもみあげ
long_skirt,ロングスカート
long_sleeves,長袖
long_tail,ロングテール
long_toenails,長い足の爪
long_tongue,長い舌
look-alike,似ている
looking_afar,遠くを見る
looking_ahead,先を見据えて
looking_at_animal,動物を見ている
looking_at_another,別のものを見ている
looking_at_breasts,胸を見ている
looking_at_food,食べ物を見ている
looking_at_hand,手を見ている
looking_at_mirror,鏡を見ている
looking_at_object,物体を見ている
looking_at_penis,ペニスを見ている
looking_at_phone,電話を見ている
looking_at_viewer,視聴者を見ている
looking_back,思い返す
looking_down,見下ろす
looking_outside,外を見ている
looking_over_eyewear,メガネ越しに見る
looking_through_legs,足を通して見る
looking_to_the_side,横を見ている
looking_up,見上げる
loose_belt,緩んだベルト
loose_bowtie,緩い蝶ネクタイ
loose_clothes,ダブダブした服
loose_hair_strand,緩んだ髪束
loose_necktie,緩んだネクタイ
loose_shirt,ルーズシャツ
loose_socks,ルーズソックス
lop_rabbit_ears,ウサギの耳を垂れる
lopunny,ロパニー
lord_camelot_(fate),ロード・キャメロット (Fate)
lord_el-melloi_ii,ロード・エルメロイⅡ世
lotion,ローション
lotion_bottle,ローションボトル
lotus,ロータス
louise_francoise_le_blanc_de_la_valliere,ルイーズ・フランソワーズ・ル・ブラン・ド・ラ・ヴァリエール
lounge_chair,ラウンジチェア
loungewear,ルームウェア
love_letter,ラブレター
low_neckline,低いネックライン
low_ponytail,低いポニーテール
low_twin_braids,ローツイン三つ編み
low_twintails,低いツインテール
low_wings,低い翼
low-braided_long_hair,低く編み込んだロングヘア
low-cut_armhole,ローカットアームホール
low-tied_long_hair,低く結んだ長い髪
low-tied_sidelocks,ロータイサイドロック
lower_body,下半身
lower_teeth_only,下の歯だけ
lowleg,ローレグ
lowleg_bikini,ローレグビキニ
lowleg_panties,ローレグパンティー
lowleg_pants,ローレグパンツ
lowleg_skirt,ローレグスカート
lube,潤滑油
lucario,ルカリオ
lucas_(pokemon),ルーカス（ポケモン）
lucifer_(helltaker),ルシファー（ヘルテイカー）
lucina_(fire_emblem),ルキナ（ファイアーエムブレム）
lucky_beast_(kemono_friends),ラッキービースト（けものフレンズ）
lucoa_(maidragon),ルコア（メイドラゴン）
lucy_(cyberpunk),ルーシィ（サイバーパンク）
lucy_heartfilia,ルーシィ・ハートフィリア
luigi,ルイージ
lulu_(league_of_legends),ルル（リーグ・オブ・レジェンド）
lum,ラム
luma_(mario),ルマ（マリオ）
lumine_(genshin_impact),ルミネ（原神）
luna_child,ルナ子
luna_nova_school_uniform,ルナノバの制服
lunasa_prismriver,ルナサ・プリズムリバー
luo_xiaohei,ルオ・シャオヘイ
lusamine_(pokemon),ルザミーネ（ポケモン）
lute_(instrument),リュート（楽器）
lux_(league_of_legends),ルクス (リーグ・オブ・レジェンド)
lycoris_uniform,リコリスの制服
lying,嘘つき
lying_on_lap,膝の上に横たわっている
lying_on_person,人の上に横たわる
lying_on_water,水の上に横たわる
lyn_(fire_emblem),リン（ファイアーエムブレム）
lynette_(genshin_impact),リネット（原神）
lynette_bishop,リネット・ビショップ
lyney_(genshin_impact),ライニー（原神）
lyra_(pokemon),ライラ (ポケモン)
lyre,リラ
lyria_(granblue_fantasy),ルリア（グランブルーファンタジー）
lyrica_prismriver,リリカ・プリズムリバー
lyrics,歌詞
lysithea_von_ordelia,リシテア・フォン・オルデリア
m_legs,m脚
m16,m16
m16a1_(girls'_frontline),m16a1（ドールズフロントライン）
m1911,m1911
m200_(girls'_frontline),m200（ドールズフロントライン）
m4_carbine,M4カービン
m4_sopmod_ii_(girls'_frontline),m4 sopmod ii (ドールズフロントライン)
m4a1_(girls'_frontline),m4a1（ドールズフロントライン）
macaron,マカロン
mace,メース
machine,機械
machine_gun,機関銃
machinery,機械
madotsuki,窓付き
maebara_keiichi,前原圭一
maebari,前張
maekawa_miku,前川みく
magallan_(arknights),マガラン（アークナイツ）
magatama,勾玉
magatama_earrings,勾玉イヤリング
magatama_necklace,勾玉ネックレス
magazine_(object),雑誌（物体）
magazine_(weapon),マガジン（武器）
magazine_cover,雑誌の表紙
mage_staff,メイジスタッフ
magic,魔法
magic_circle,魔法陣
magical_boy,魔法少年
magical_girl,魔法少女
magical_mirai_miku,マジカルミライミク
magical_musket,魔法のマスケット銃
magical_ruby,魔法のルビー
magician,マジシャン
magnemite,マグネマイト
magnifying_glass,虫眼鏡
mahjong,麻雀
mahjong_tile,麻雀牌
maid,メイド
maid_apron,メイドエプロン
maid_bikini,メイドビキニ
maid_day,メイドの日
maid_headdress,メイドの頭飾り
maikaze_(kancolle),舞風（艦これ）
maizono_sayaka,舞園さやか
maka_albarn,マカ・アルバーン
makabe_mizuki,真壁瑞希
makaino_ririmu,馬飼野りりむ
makeup,補う
makeup_brush,化粧用ブラシ
maki_(blue_archive),マキ（ブルーアーカイブ）
makigumo_(kancolle),巻雲 (艦これ)
makima_(chainsaw_man),マキマ（チェンソーマン）
makinami_mari_illustrious,真希波・マリ・イラストリアス
makise_kurisu,牧瀬紅莉栖
makizushi,巻き寿司
makoto_(street_fighter),マコト（ストリートファイター）
makoto_nanaya,マコト・ナナヤ
male_doctor_(arknights),男性医師（アークナイツ）
male_focus,男性の焦点
male_maid,男性メイド
male_masturbation,男性のマスターベーション
male_playboy_bunny,男性のプレイボーイ バニー
male_pubic_hair,男性の陰毛
male_swimwear,男性水着
male_underwear,男性の下着
male_underwear_peek,男性の下着のぞき見
male_underwear_pull,男性の下着を引っ張る
malenia_blade_of_miquella,ミケラのマレニアブレード
mallet,マレット
mallow_(pokemon),ゼニアオイ (ポケモン)
mami_mogu_mogu,マミもぐもぐ
mamiya_(kancolle),間宮（艦これ）
manabe_nodoka,真鍋のどか
manaka_laala,マナカらぁら
mandarin_collar,マンダリンカラー
mandarin_orange,みかん
maneki-neko,招き猫
manga_(object),マンガ（物体）
manga_cover,マンガの表紙
manhattan_cafe_(umamusume),マンハッタンカフェ（ウマ娘）
manjuu_(azur_lane),まんじゅう（アズールレーン）
mankanshoku_mako,満艦飾マコ
manly,男らしい
mannequin,マネキン
manya_(dq4),マーニャ（dq4）
maou_(maoyuu),まおう（まおゆう）
map,地図
maple_leaf,カエデの葉
maple_leaf_print,メープルリーフプリント
march_7th_(honkai:_star_rail),3月7日（本海：スターレール）
marcille_donato,マルシル・ドナート
mari_(blue_archive),マリ（ブルーアーカイブ）
mari_(track)_(blue_archive),まり (トラック) (ブルーアーカイブ)
maria_cadenzavna_eve,マリア・カデンツァヴナ・イブ
marianne_von_edmund,マリアンヌ・フォン・エドマンド
maribel_hearn,マリベル・ハーン
marie_(girls_und_panzer),マリー（ガールズ＆パンツァー）
marie_(splatoon),マリー（スプラトゥーン）
marie_antoinette_(fate),マリー・アントワネット（運命）
marie_rose,マリー・ローズ
marina_(splatoon),マリーナ（スプラトゥーン）
mario,マリオ
marker,マーカー
marker_(medium),マーカー（中）
market_stall,市場の露店
marnie_(pokemon),マーニー (ポケモン)
marriage_proposal,結婚の申し込み
mars_symbol,火星のシンボル
marshmallow,マシュマロ
marth_(fire_emblem),マルス（ファイアーエムブレム）
martha_(fate),マーサ（運命）
martial_arts_belt,武道のベルト
maru-yu_(kancolle),まるゆ (艦これ)
maruyama_aya,丸山彩
maruzensky_(umamusume),マルゼンスキー (ウマ娘)
mary_(ib),メアリー（イブ）
mary_janes,メリージェーンズ
mascara,マスカラ
mascot,マスコット
mash_kyrielight,マシュ・キリエライト
mash_kyrielight_(dangerous_beast),マシュ・キリエライト（デンジャラス・ビースト）
mash_kyrielight_(dangerous_beast)_(cosplay),マシュ・キリエライト (デンジャラス・ビースト) (コスプレ)
mash_kyrielight_(swimsuit_of_perpetual_summer),マシュ・キリエライト(常夏の水着)
mask,マスク
mask_around_neck,首に巻くマスク
mask_on_head,頭にマスク
mask_pull,マスクプル
masked,マスクされた
masochism,マゾヒズム
massage,マッサージ
mast,マスト
master_sword,マスターソード
masturbation,オナニー
masturbation_through_clothes,服の上からオナニー
masu,ます
mat,マット
matara_okina,マタラ・オキナ
matching_outfits,一致する服装
materia,マテリア
math,数学
matikane_tannhauser_(umamusume),マチカネ・タンホイザー（ウマ娘）
matikanefukukitaru_(umamusume),マチカネフクキタル (ウマ娘)
mating_press,メイティングプレス
matoba_risa,的場梨沙
matoi_(pso2),マトイ（PSO2）
matoi_ryuuko,纏流子
matou_kariya,間桐カリヤ
matou_sakura,間桐桜
matsubara_kanon,松原花音
matsumoto_rangiku,松本乱菊
matsuno_choromatsu,松野チョロ松
matsuno_ichimatsu,松野市松
matsuno_jyushimatsu,松野十四松
matsuno_karamatsu,松野カラマツ
matsuno_osomatsu,松野おそ松
matsuno_todomatsu,松野トド松
matsuura_kanan,松浦果南
matsuwa_(kancolle),松輪（艦これ）
mature_female,成熟した女性
mature_male,成熟した男性
may_(guilty_gear),メイ（ギルティギア）
may_(pokemon),メイ（ポケモン）
maya_(kancolle),マヤ（艦これ）
maya_fey,マヤ・フェイ
maya_kai_ni_(kancolle),摩耶改二 (艦これ)
mayano_top_gun_(umamusume),マヤノトップガン（ウマ娘）
mayuzumi_fuyuko,黛冬子
meadow,草原
meandros,ミンドロス
measuring,測定する
meat,肉
mecha,メカ
mecha_focus,メカフォーカス
mecha_musume,メカ娘
mechanic,メカニック
mechanical_arms,機械式アーム
mechanical_ears,機械の耳
mechanical_eye,機械の目
mechanical_halo,機械的なハロー
mechanical_hands,機械の手
mechanical_horns,機械式ホーン
mechanical_legs,機械的な脚
mechanical_parts,機械部品
mechanical_pencil,シャープペンシル
mechanical_tail,機械尾翼
mechanical_wings,機械翼
mechanization,機械化
medal,メダル
medallion,メダリオン
medb_(fate),メイヴ（運命）
medea_(fate),メディア（運命）
median_furrow,中央溝
medical_eyepatch,医療用眼帯
medicine_melancholy,薬の憂鬱
medieval,中世の
medium_bangs,ミディアムバング
medium_breasts,中乳
medium_dress,ミディアムドレス
medium_hair,ミディアムヘア
medium_skirt,ミディアムスカート
medjed_(fate),メジェド（運命）
medusa_(fate),メドゥーサ（運命）
medusa_(lancer)_(fate),メドゥーサ(ランサー)(Fate)
medusa_(rider)_(fate),メデューサ(ライダー)(Fate)
meer_campbell,ミーア・キャンベル
mega_gardevoir,メガサーナイト
mega_man_(character),ロックマン（キャラクター）
mega_pokemon,メガポケモン
megaphone,メガホン
megumin,めぐみん
megurine_luka,巡音ルカ
mei_(overwatch),メイ（オーバーウォッチ）
meiji_schoolgirl_uniform,明治女子高生の制服
meiko_(vocaloid),メイコ（ボーカロイド）
meisho_doto_(umamusume),メイショウドトウ（ウマ娘）
mejiro_ardan_(umamusume),メジロ・アルダン（ウマ娘）
mejiro_dober_(umamusume),メジロドーバー（ウマ娘）
mejiro_mcqueen_(umamusume),メジロマックイーン（ウマ娘）
mejiro_palmer_(umamusume),メジロパーマー（ウマ娘）
meka_(overwatch),メカ（オーバーウォッチ）
melia_antiqua,メリア アンティカ
melon,メロン
melon_bread,メロンパン
melting,溶融
meltryllis_(fate),メルトリリス（運命）
meltryllis_(swimsuit_lancer)_(fate),メルトリリス(水着ランサー)(Fate)
meltryllis_(swimsuit_lancer)_(first_ascension)_(fate),メルトリリス(水着ランサー)(初再臨)(Fate)
meltryllis_(swimsuit_lancer)_(second_ascension)_(fate),メルトリリス(水着ランサー)(再臨)(Fate)
melusine_(fate),メリュジーヌ（運命）
meme,ミーム
meme_attire,ミームの服装
menu,メニュー
menu_board,メニューボード
meowscarada,ニャースカラーダ
meowth,ニャース
mercedes_von_martritz,メルセデス・フォン・マルトリッツ
merchandise,商品
mercy_(overwatch),慈悲（オーバーウォッチ）
merlin_(fate),マーリン（運命）
merlin_(fate/prototype),マーリン(Fate/プロトタイプ)
merlin_prismriver,マーリン・プリズムリバー
mermaid,マーメイド
merman,マーマン
merry_christmas,メリークリスマス
messenger_bag,メッセンジャーバッグ
messy,乱雑な
messy_hair,ボサボサの髪
messy_room,散らかった部屋
mesugaki,メスガキ
meta,メタ
meta_knight,メタナイト
metal_collar,金属製の首輪
metal_skin,メタルスキン
metamoran_vest,メタモランベスト
meteor_shower,流星群
mew_(pokemon),ミュウ（ポケモン）
mewtwo,ミュウツー
mg42,mg42
micaiah_(fire_emblem),ミカヤ（ファイアーエムブレム）
michishio_(kancolle),みちしお (艦これ)
micro_bikini,マイクロビキニ
micro_bra,マイクロブラ
micro_panties,マイクロパンティー
micro_shorts,マイクロショーツ
microdress,マイクロドレス
microphone,マイクロフォン
microphone_stand,マイクスタンド
microskirt,マイクロスカート
microwave,電子レンジ
midair,中空
midare_toushirou,みだれ藤四郎
middle_finger,中指
midna,ミドナ
midori_(blue_archive),ミドリ（ブルーアーカイブ）
midorikawa_nao,緑川なお
midoriya_izuku,緑谷出久
midriff,腹部
midriff_peek,へそを覗く
midriff_sarashi,へそさらし
midway_princess,中途半端なお姫様
mifune_miyu,三船美優
mifune_shioriko,三船栞子
mihono_bourbon_(umamusume),ミホノバーボン（ウマ娘）
miia_(monster_musume),ミーア(モンスター娘)
mika_(blue_archive),ミカ（ブルーアーカイブ）
mika_(girls_und_panzer),ミカ（ガールズ＆パンツァー）
mikasa_ackerman,ミカサ・アッカーマン
mikazuki_(kancolle),三日月 (艦これ)
mikazuki_munechika,三日月宗近
miki_sayaka,美樹さやか
mikko_(girls_und_panzer),ミッコ（ガールズ＆パンツァー）
miko,みこ
miku_day,ミクの日
mikuma_(kancolle),ミクマ（艦これ）
mikumo_guynemer,ミクモ・ガイヌメール
milestone_celebration,節目のお祝い
military,軍隊
military_hat,軍用帽子
military_jacket,ミリタリージャケット
military_operator,軍事オペレーター
military_uniform,軍服
military_vehicle,軍用車両
milk,牛乳
milk_bottle,牛乳びん
milk_carton,牛乳パック
milking_machine,搾乳機
milky_way,天の川
milla_maxwell,ミラ・マックスウェル
millennium_cheerleader_outfit_(blue_archive),ミレニアムチアリーダー衣装（ブルーアーカイブ）
millia_rage,ミリア・レイジ
millipen_(medium),ミリペン（中）
milotic,ミリティックな
mima_(touhou),ミマ（東方）
mimikaki,ミミカキ
mimikyu,ミミッキュ
mimura_kanako,三村かな子
minami_kotori,南ことり
minamino_kanade,南野奏
minamoto_no_raikou_(fate),源頼光 (Fate)
minamoto_no_raikou_(swimsuit_lancer)_(fate),源頼光(水着ランサー)(Fate)
minamoto_sakura,源さくら
minase_iori,水瀬伊織
minato_aqua,みなとあくあ
minato_aqua_(1st_costume),ミナトアクア（1stコスチューム）
minato_aqua_(sailor),ミナトアクア（セーラー）
minato_yukina,湊友希那
minazuki_karen,水無月カレン
mind_control,マインドコントロール
minegumo_(kancolle),峰雲 (艦これ)
mini_crown,ミニクラウン
mini_hat,ミニハット
mini_person,ミニ人
mini_top_hat,ミニシルクハット
mini_wings,ミニウィング
mini_witch_hat,ミニ魔女の帽子
mini-hakkero,ミニハッケロ
miniboy,ミニボーイ
minigirl,ミニガール
miniskirt,ミニスカート
minna-dietlinde_wilcke,ミナ・ディートリンデ・ヴィルケ
minotaur,ミノタウロス
mio_(xenoblade),ミオ（ゼノブレイド）
mioda_ibuki,みおだいぶき
miorine_rembran,ミオリン・レンブラン
miqo'te,ミコッテ
miracle_mallet,奇跡の木槌
mirko,ミルコ
mirror,鏡
misaka_imouto,御坂妹
misaka_mikoto,御坂美琴
mishaguji,ミシャグジ
mismatched_bikini,不一致のビキニ
mismatched_eyebrows,不一致の眉毛
mismatched_footwear,合わない靴
mismatched_gloves,合わない手袋
mismatched_legwear,一致しないレッグウェア
mismatched_pubic_hair,不一致の陰毛
mismatched_pupils,不一致の生徒
mismatched_sclera,強膜の不一致
mismatched_sleeves,袖が合わない
misono_karin,美園かりん
miss_cloud,ミスクラウド
missile,ミサイル
missile_pod,ミサイルポッド
missing_limb,欠損した手足
missionary,正常位
misty_(pokemon),ミスティ（ポケモン）
misumi_nagisa,三隅なぎさ
misunderstanding,誤解
mitaka_asa,三鷹朝
mitake_ran,美竹蘭
mitakihara_school_uniform,見滝原学生服
mithra_(ff11),ミスラ(ff11)
mitre,留め継ぎ
mitsudomoe_(shape),みつどもえ（形）
mitsumine_yuika,三峰結華
mittens,ミトン
miura_azusa,三浦あずさ
mixed_media,ミクストメディア
mixed-language_text,混合言語テキスト
mixed-sex_bathing,混浴
mixing_bowl,ミキシングボウル
miyafuji_yoshika,宮藤芳香
miyako_(blue_archive),みやこ(ブルーアーカイブ)
miyako_(swimsuit)_(blue_archive),みやこ(水着)(ブルーアーカイブ)
miyako_yoshika,都よしか
miyamasuzaka_girls'_academy_school_uniform,宮益坂女子学園 制服
miyamizu_mitsuha,宮水三葉
miyamoto_frederica,宮本フレデリカ
miyamoto_musashi_(fate),宮本武蔵（Fate）
miyamoto_musashi_(swimsuit_berserker)_(fate),宮本武蔵(水着バーサーカー)(Fate)
miyamoto_musashi_(swimsuit_berserker)_(second_ascension)_(fate),宮本武蔵(水着バーサーカー)(再臨)(Fate)
miyanaga_saki,宮永咲
miyashita_ai,宮下愛
miyu_(blue_archive),miyu (ブルーアーカイブ)
miyu_(swimsuit)_(blue_archive),miyu(水着)(ブルーアーカイブ)
miyu_edelfelt,美遊・エーデルフェルト
miyuki_(kancolle),深雪（艦これ）
mizu_happi,みずはっぴ
mizuhashi_parsee,水橋パーシー
mizuki_(arknights),ミズキ (アークナイツ)
mizunashi_akari,水無灯里
mizuno_ai,水野愛
mizuno_ami,水野亜美
mmf_threesome,mmf三人組
mmm_threesome,うーん、三人組
moaning,うめき声
mob_cap,モブキャップ
mobile_suit,モビルスーツ
mochi,餅
mochi_trail,餅道
mochizuki_(kancolle),望月 (艦これ)
mochizuki_anna,望月アンナ
mococo_abyssgard,モココアビスガルド
mococo_abyssgard_(1st_costume),モココ アビスガルド(1stコスチューム)
model_kit,モデルキット
modeus_(helltaker),モデウス（ヘルテイカー）
moe_(blue_archive),もえ(ブルーアーカイブ)
mogami_(kancolle),最上（艦これ）
mogami_shizuka,最上静香
mohammed_avdol,モハメド・アヴドゥル
mohawk,モヒカン刈り
mole,モル
mole_above_mouth,口の上のほくろ
mole_on_arm,腕のほくろ
mole_on_ass,お尻のほくろ
mole_on_body,体のほくろ
mole_on_breast,胸のほくろ
mole_on_cheek,頬のほくろ
mole_on_neck,首のほくろ
mole_on_stomach,お腹のほくろ
mole_on_thigh,太もものほくろ
mole_under_each_eye,それぞれの目の下のほくろ
mole_under_eye,目の下のほくろ
mole_under_mouth,口の下のほくろ
molestation,痴漢
momo_velia_deviluke,モモ・ベリア・デビルーク
momoe_nagisa,百恵なぎさ
momoi_(blue_archive),桃井(ブルーアーカイブ)
momosuzu_nene,ももすずねね
momota_kaito,百田カイト
momozono_love,桃園ラブ
mona_(genshin_impact),モナ（原神）
money,お金
monika_(doki_doki_literature_club),モニカ (ドキドキ文芸部)
monitor,モニター
monk,モンク
monkey,猿
monkey_boy,猿の少年
monkey_d._luffy,モンキーD.ルフィ
monkey_ears,猿の耳
monkey_tail,猿の尻尾
monochrome,モノクロ
monochrome_background,モノクロ背景
monocle,片眼鏡
monokuma,モノクマ
